proto,service,state,duration,src_bytes,dst_bytes,packet_count,flow_rate,ttl,syn_flag,ack_flag,fin_flag,error_rate,connection_count,jitter,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,attack_cat
icmp,smtp,ACC,0.8834126875741499,71.51458175945123,406.7190379311019,27.599999999999998,3.923916583175831,43,1,0,0,0.7960395271298877,4,0.5140015657974215,1.0860552260872258,0.3724250738623299,1.2484812807351824,0.284964033723602,0.27357669637551685,1.0158456940543725,0.4632675121504624,1.225952938737809,1.2389175130466508,0.6873173456230166,1.033172004889161,0.8869496100979102,0.11942813237699995,0.8220636063127565,0.097498812215958,0.037416414144711384,0.5494189361801673,0.6134316494251696,0.6108647356940782,0.5114187627728313,0.49622227744048597,0.9262494609896361,0.6896397383777368,0.5245905348229144,0.07920063092377105,0.008264050162880206,0.5142192154859797,0.3766338739109906,0.9897427183006822,0.7308938383279519,0.2551759911446781,0.9446248375046398,0.07712400496259623,1.2577245852678787,1.1102661582738471,Generic
icmp,smtp,ACC,0.9846864978882834,27.402701587061756,55.49027934362224,18.0,75.38577312415731,81,1,0,0,0.13843559548342232,1,0.053447590109446386,0.29761063827372847,0.9016177949357274,0.9126494114158213,0.1524686807117328,0.24310179046768926,0.9454378801728885,0.714137117124729,0.2520072255918122,0.7048218022262704,0.35553684996919116,0.5307826560648352,0.2656559888685279,0.671136702692105,0.7524617704443181,0.9768211065619059,0.8828092144675457,0.39177926317637674,0.07242795680922727,0.38070545102209796,1.0636478317675422,0.2422445149006641,0.9107335095532645,0.4211950108483734,0.033353583812520606,1.0951017747985639,0.008517370157122735,1.0266242646228847,1.0098612439512404,0.007171633880559307,0.4763172948662146,0.04157580854498677,0.5150117627612619,0.8317332225493348,0.6240492588638584,0.2089603136391658,Normal
udp,dhcp,REQ,4.022073667200857,242.70684925868085,173.33954494653656,28.0,12.04988641563446,113,1,1,0,0.5153218202427586,6,1.4337677931707455,1.8470001885616483,1.7170775166425205,0.9598178434157632,2.761096911383022,2.3138639977843396,1.770394889152058,2.8162978085643244,1.6067801861297801,2.5988214040929773,0.30013451499482635,2.4024056535921394,1.4273738584287563,0.32262088668976785,0.8971489350091105,2.374110858010458,1.4679783819556151,2.224332167841875,2.854758873582759,1.870663902585158,0.3736101254042329,0.7482024324229618,0.8869426597024864,0.33865565194817693,0.09973494544279755,1.5834098147644096,0.19385844275699635,2.101900793748342,1.0999191136071065,1.7734250650387753,2.0317212416318697,1.4126058200859537,1.203673544003506,1.405229532848075,2.5218549709730778,2.698182454763913,Analysis
tcp,dhcp,REQ,0.8168407363509427,44.05455933543833,36.780479996643294,33.6,51.579283417986595,53,1,1,0,0.04099646395813328,4,0.0871591303929331,0.8520692065170093,0.31222436231657835,0.2926928757802923,0.7387311414975787,0.888815963162801,0.6332226374167695,0.03467293319924347,0.40489077143964564,0.4441877363090911,0.7686080318765613,0.05533610349512149,0.25857481427765866,0.6679876924709571,0.40724080649281297,0.13510730458034698,0.9111018673627266,0.8239305749094726,0.693555336439014,0.03951353066964835,0.7537598849872074,0.5190881636457366,0.8645383237411532,0.4817125216013314,0.42292325097300415,0.15179135730918797,0.2799439648944972,0.08291896881067413,0.36562497275770306,0.9501077511562217,0.48906465815506345,0.20464785756168385,0.14298916528509062,0.020746127300818408,0.07817918492762216,0.3585346351399527,Generic
icmp,http,CON,0.20358973642020184,98.5504700611433,244.28068322272424,19.0,30.166541069793336,87,0,0,1,0.7608994987379618,14,0.7392322673832001,0.9741588962328491,0.7248863253529254,0.9146717597922597,0.01756921872695863,0.8900225104741732,0.30056206669580576,0.5069966817043946,1.41766069130365,0.6430307948831555,1.6731933759508348,1.601822953840385,0.2601222790545909,1.6201549227467962,0.9570627858470477,1.223908671213661,1.7597934915238498,1.0475995902922794,0.5456196462847317,1.6276359572582504,0.4432394871858467,1.2408296793312292,1.510082136362451,1.5832768274175055,0.1804745474309259,1.7187147975197241,0.6682543116084402,0.8090173064472288,1.6700412951659516,0.5634314070697254,0.22576175208470722,0.41562864487594053,0.1618502070368572,1.1668373550123976,1.413853473997022,1.5483482646245106,Reconnaissance
icmp,dhcp,ACC,1.9895173165026883,349.31816870288975,20.637035222431557,20.0,70.66009003894766,114,0,1,0,0.3115904767853127,8,0.7318508044780693,1.3419219410438434,1.607422913656925,0.6636768196422772,1.4236894114830922,0.9756404299902096,0.7195986175562311,0.022427900091509505,0.11275986367248411,0.9694301750126959,0.41636213768251024,0.9525487211467812,0.001738276928396593,1.4233008014970852,1.095593432354458,1.010548864331716,1.4801976668016923,0.6754845810769627,1.1348873186911541,0.1624363434418769,0.5698883022748529,0.8575720139868419,0.7627303382963637,0.4387649235190348,0.3241479688731192,0.7965086311107761,0.4354701842076516,0.3253273424224732,0.15526886926496816,0.005039908678546337,0.016034579149033962,0.8665521886359348,0.481729322766956,1.2715817688090374,0.6831349940038293,0.11928124221478321,Exploits
udp,ftp,CON,1.5921386309709908,71.35556162848397,359.0370594918304,28.0,20.96698685272383,39,0,0,0,0.9696908182758651,11,0.6337686793467275,1.2774109968973097,0.5792782909597857,1.2917450398786336,0.6240388906665546,0.8828001237331595,0.856146838373263,0.28060945286425354,0.0945059922299053,0.7943645375963762,0.22167763279895134,0.57822708711904,0.34560373510633585,1.2085728289426254,0.6050711016217504,0.6747991415441437,0.32046272320138225,0.8872412382943877,0.5033403808582092,0.36319925840726913,0.13753852982048878,1.2743242878824725,0.201019319249151,1.1446226146432363,0.07972197775372192,0.9606336080647446,0.5345153889531988,0.4279417157280306,0.0032752654061453217,0.24667438212660284,0.9726617018162201,0.6201283928331579,0.5511798368576374,0.9160231322372048,0.03517711914122657,0.9381622771632103,Reconnaissance
icmp,http,INT,4.111502731919291,488.5764000241346,105.65098535523204,28.799999999999997,12.198065817342412,127,0,0,0,0.057265934426444454,6,0.8650401374257672,1.8638233890205531,3.2801945212080788,0.587974342473752,1.8288392924122843,3.449121527003711,0.6038578604796325,2.8545742603585786,2.912821616299697,1.369005987548602,2.9931579482104973,3.1294904603225704,1.8329876734178852,0.01285818119663152,0.7011375086822303,1.140928284634177,0.3551536629635061,1.550999832258982,3.3953420019838574,1.4716396698346346,0.44952813985406687,1.0432462208968345,0.8685327827169562,1.950481126556786,0.4682938351097963,0.7085996998149202,0.28632438764393875,2.044282695866687,0.8694831216110231,0.4554903679093393,1.6518327242379836,0.6386609938992834,2.4281129489663584,1.5602114256954398,2.603636194515553,1.704705456789745,Generic
icmp,ftp,RST,1.874587207760821,44.68406162881632,78.63574654158222,19.2,45.89677285387565,30,1,0,1,0.2118020800626922,7,0.35916636216443565,0.8711891893842221,0.18539449133399297,1.010106300501942,0.8013946180063363,0.7831915785488083,0.35416303177614084,1.0958332020639934,0.038122373563717955,0.6031214662892365,0.21006913561801968,0.7740334124108471,1.0666775191390747,0.5889630459253935,1.0209063803489489,0.7213157425938204,0.6364733824163914,0.5566718462780446,0.6514900889709473,0.4575342653426782,0.5979103302636248,0.3677600116156153,0.43288250254088306,1.0998543166450476,0.3069033213668498,0.27295914327134035,0.8681365077764787,0.43661251063585477,0.4958150075746084,0.4995385997478766,1.0196365193474004,0.6942806088414581,0.34696350316931673,1.1021663378917197,0.8478751804406759,0.04552793939669791,Generic
icmp,http,REQ,1.3183413356772595,164.50921459477615,259.4976687435435,34.8,41.08200303254622,45,1,1,0,0.30424349567649267,14,0.678599257029536,0.5775362633334037,0.840437486965257,0.2401182537370768,0.5692730135716462,0.4573608918643733,0.773602265032524,1.5954633161031029,0.623534184235048,0.6580451414776045,0.06454507353075299,0.24073937649656907,1.530381990005618,1.0345577748525077,1.4126321081502682,0.8633217959442723,0.2712483072210428,1.2528608387405809,1.5689249926964082,0.8773775012082817,0.00021864819694808815,1.1192484792528639,1.3402292118165249,0.49180380055783485,1.4206213761448951,0.28025615318885305,1.5785166010798384,0.3667557177186658,0.5998871396420334,0.277269565023869,0.025432241941830185,0.644510956711752,1.296818968700612,1.2587396576157022,1.2198508217278192,0.5604260735030483,Generic
