proto,service,state,duration,src_bytes,dst_bytes,packet_count,flow_rate,ttl,syn_flag,ack_flag,fin_flag,error_rate,connection_count,jitter,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,attack_cat
udp,smtp,RST,0.9463007583600469,129.72391055339025,63.592704158360576,27.599999999999998,22.144851447707644,112,1,1,1,0.9401455282878841,9,0.4498500488529167,1.2229418260601694,1.2219002910398011,1.2277542467865705,0.992965286368706,0.5124443188762249,1.4391732127361039,1.5792602834174063,1.0485487555557569,1.249701036868605,0.551509302500751,0.07942894954608035,0.6789104197197705,0.5285161649061138,0.8820912336823334,0.9478472423185548,0.5905658899224538,0.11881849083287414,1.5064827476509677,1.533755633377598,0.008762126453364195,0.5259869285626634,0.9279211190225832,1.6796881869235636,0.24081382554996264,1.3389904212016681,1.273213340636517,1.2176649077167894,0.9153569129934357,0.6793797043915235,1.4310125579862365,0.13188652626610062,1.1518703551287464,0.7826705154773134,0.0340326479826964,1.3538316465313331,Generic
icmp,http,CON,-0.4966587367609614,2162.4891177951627,29.205498014419955,16.8,76.51818933660108,66,0,0,1,0.7118459101804224,7,0.4335093855628658,1.2802486131283963,0.21288822308654964,1.043052652029153,0.8341964185302165,0.8029760077189465,0.7626351797849866,0.09130444846811143,1.961909029280677,0.899468378354563,1.0491354135516755,0.17211278393403293,0.45723665458286816,1.17106178528389,1.0764017584906649,1.23186270358832,0.8006406439755299,1.0074479397981422,1.4255970167310335,1.9037055074642908,0.6392166648491383,1.8453381041259322,0.886027288199917,2.626451911657113,1.0374231932490452,1.329862462956,1.8379307630770414,1.2751485415348272,1.93340073485168,0.49049548475062277,1.271424640718537,1.2070748693005697,2.497549655289563,0.697390256337155,1.5886354007089056,1.39717262399436,Generic
icmp,ssh,INT,2.3580303671439644,153.94103615319966,327.9638887765547,23.0,34.66882868522556,42,0,1,1,0.69339040209756,6,1.0120156267624325,0.16681225651044135,0.8929535721296497,1.533887566396219,0.6019335367311448,0.8196058031829898,0.740871953386681,1.5312825991842842,0.5563466214894042,0.21393476857738683,1.5753701392228956,0.059490722249623214,1.009188816657096,0.5393400501075514,1.095544505479197,1.3056002042398578,1.1922470802056084,1.5268482303745947,0.9635981595573855,0.8618987543502544,1.4669955356517246,1.008149688558601,1.189743632617275,0.6161269317024147,1.0738727739288683,0.09460047357540814,1.3228968515995163,0.7726548326738237,0.5796968858586183,0.3125586873084747,1.010495769056043,0.8203680755396848,1.4943414623974272,0.2550668429375096,1.1684876806890263,0.4547857503990553,Fuzzers
icmp,smtp,FIN,1.2868267578952572,371.35007997171255,35.56405364973913,27.599999999999998,4.820563721349987,124,0,0,0,0.0596812772992924,3,0.2781980306779237,2.584202679626665,2.3098529465858246,0.020363389321734784,2.098140875399998,1.3267294382497712,2.4273843514750197,2.079514522491847,2.1428354449300766,1.1303560499206236,1.6865558610132454,1.5703534872163656,0.8977666312154963,2.37455334237215,1.1899610341505706,1.1721529402048805,2.314072319497334,0.7739465550043004,2.4562560085749015,2.50798252276024,0.4607448924234809,1.811869776303641,1.6398407760144211,1.022227436958332,0.46880027808850505,2.3799137030541218,0.37370260592389776,0.9506154058679791,2.3574334347178385,0.2747536281393062,1.4649151594532208,0.8169246697519378,2.3611484324144665,2.20894372817393,1.8215667773441628,1.85691123941527,Generic
udp,http,INT,1.6877161842019537,464.4337309028649,204.81521799680243,162.0,98.08692938996472,110,0,0,0,0.9960621414392213,3,0.07213041902437689,0.7159487180581274,0.8571529500469893,0.7532380543948475,0.9888591525815765,0.517157145686791,1.8457398768325304,0.7387601450844672,1.692825118430806,0.6509257741071929,1.0206690707719916,0.5378265098377512,0.17966041885255868,1.5031123496372287,1.643349236249395,1.6205503732535746,1.6283387046434488,0.3791548099008242,0.7169854570324128,0.8224969071518221,1.3625048453512159,2.149801480171375,1.2851968593233694,0.3425477048946558,1.6519063104247214,1.7167675224793368,0.30297406226746404,0.007356212310091609,1.7637071309515393,2.4180885742986553,2.3642598684272262,0.7257153287779384,1.2900017304227114,0.5331037892200616,1.7683475717820691,0.07310071159252159,DoS
tcp,other,ACC,0.7147115677917557,47.64039961798595,263.81260735618827,24.0,46.716894676252544,33,1,1,0,0.3731468514063875,9,0.667471872116029,0.13544324281072467,1.210972626713413,0.9451020543100748,0.9715013575314884,1.168200477491083,0.745711921659632,0.414472266207198,1.2664201430934368,1.096601998482452,0.12103366639501578,0.2361437955747141,0.7862149853348663,1.3780447738832318,1.0427484673222067,0.41510876093580246,0.0850212973170948,0.5949640938884067,0.7698373145561958,0.020488017109348843,0.5768860129763477,1.2754158872014054,0.2993530086577685,1.341820294075663,1.3707563030914083,0.6861151380783894,1.256033143119853,1.457609553266863,0.3170466613560201,0.9377152874035144,0.901735172563791,1.097377932224553,0.6124072419416616,1.1400301919221147,0.14445418760586418,1.1090146470567623,Shellcode
tcp,dns,REQ,5.236650003314244,279.72626318222433,157.99239061966375,29.0,57.20321633235038,76,1,0,0,0.18176632465580428,6,0.12787718111095298,0.7407679854516765,0.9901553894214753,1.2872380815507924,1.2065664011454051,0.005457688983919983,0.7878535241141574,2.305576831699581,1.4454482786336156,2.503132206387209,3.3729410213119375,0.4220925159909379,2.352661677210579,1.2002445337249739,2.900432622384461,3.340114075593682,0.7437506383358051,2.3119235529578055,2.373669550588348,1.4268064212398912,1.4255648694428895,0.5570696270464284,2.917760663012426,1.511730941903636,1.9425541115474085,2.9651803884893395,1.7028583534949686,0.3703494677221515,0.8413534741327967,2.797338640790958,1.7268712402662503,2.883077592612138,2.295805893240571,2.935503640616248,2.9400751334173787,3.023837381668981,Normal
udp,ftp,REQ,1.5977353489882022,447.6896203673991,69.43080622860332,17.0,73.64436563710758,125,1,1,0,0.03182744523425485,11,0.8473909463226614,1.0217181993862245,1.3193657961112957,0.25226484297144686,1.0451985057681745,0.10758238963119197,0.5351154182896557,1.028823286583388,1.1315859068282927,0.4882303824506218,1.2272652671157045,0.09713626559193478,1.0177526460886461,0.5496317964267962,1.340764167961224,1.0422420098775935,1.2118857489182788,0.7351672414444508,0.4377704782373915,0.35837078517191545,1.3387659120908437,0.9055794182740702,1.1504816851816517,0.24559772507385824,1.0987944366784048,0.9743120114261231,0.45229346946572035,0.3874617806931162,1.2776692310268214,0.09762432619181981,1.2630191249848377,0.4407063072244171,1.3693098104745234,1.427332890267779,1.3089291414038917,0.6854382467228897,Exploits
icmp,dhcp,FIN,-0.3944821246273133,192.66012671896192,419.5246872834423,18.0,17.339572156442852,56,1,0,1,0.6392310586047371,1,1.2435147348473952,0.04710651134917001,1.3543610987503079,0.983208711618829,1.1214042433240403,0.6850483597551221,1.3235062088080165,0.9744516232111372,1.4400259976847238,1.6558468108845488,1.6513737384971594,1.1404390178481534,0.7857826407305446,1.664310668447851,1.6399351955440487,1.1874975446794191,0.9841210581411853,1.7473529009399131,0.8951290437744134,0.5787504667811207,0.17231969590404916,1.1442340089400849,1.6024715702995163,0.1025411480079692,1.022251080933833,0.5286145764672648,1.7935579219867925,0.9483234504822723,0.6690516876476361,1.6666604544655994,1.1473338449091437,0.05441164023670145,0.2674336605901938,0.0214841785970501,0.5312361931065348,0.13454180015531736,Analysis
icmp,ssh,INT,1.811877458295477,445.6382151568779,54.39728197114132,21.0,82.40400610638348,65,1,0,0,0.1983665771067057,8,0.26658292441199005,1.6037549001488558,1.3976183189404692,1.7343160482514053,1.8852415583392492,1.505460304760178,0.04407288615169241,1.8722313611277166,1.6657902102123037,0.04980983521474482,0.46802093953834206,1.0551716919959089,1.1182053426800784,1.7824694998194237,1.7277337848049001,0.8678383745862956,0.7978940680742999,0.32906706495175647,1.0596928811465012,1.6269235851365096,1.7378012834797654,1.1594861453981389,0.30688737117149717,1.623056019948837,0.8280338411568099,1.500045350213059,1.4846976116093669,0.39630949004788135,0.15274744731686526,1.0482787664097093,1.5223194594889957,0.08877716612193047,0.6807668843598483,0.4367782749226902,1.9459258914909079,0.8918637114868317,Exploits
