proto,service,state,duration,src_bytes,dst_bytes,packet_count,flow_rate,ttl,syn_flag,ack_flag,fin_flag,error_rate,connection_count,jitter,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,attack_cat
tcp,other,FIN,4.308970248745231,83.2980865354235,721.4069626983318,30.0,25.649457713948575,79,1,0,1,0.22489608200945788,5,0.45773799146064653,1.8419831153033492,0.8325453667866997,0.36428191823903167,2.401103200638938,1.0246097056244214,2.728625095948367,1.4924888902780438,0.311073098261951,2.9316783454878896,2.451055657187111,0.402913556167,2.8281375874905024,0.22119112262930551,0.6078517646090492,0.5689088009514094,3.047579472678026,2.201831997416911,0.8428106828213826,0.8304505496381874,3.2516548256324613,2.2430144701776302,1.3295974699066262,0.21205122173681956,1.4667396470135223,0.6843145024809457,1.065967685536714,2.1461642784394863,2.392429715724114,1.5475599983464368,0.6203878236070788,0.9793839842847241,0.46325046176717843,0.31315728216869154,1.6249843750158963,3.2739335772163733,Worms
icmp,smtp,RST,1.9601146141779515,156.96910254604862,164.9863208486046,10.799999999999999,7.065538858392018,78,0,1,0,0.0351566133141189,3,0.02251258257569877,0.5650456322220099,0.5745110212127124,0.8056318279159875,0.29321086755207965,0.380922118417886,0.8932026001753474,0.7258228047699531,0.15685721748678827,0.9003037707917638,0.9172735367014376,0.5359383408816898,0.7779260930680416,0.32800416997664056,0.83615007126059,0.6840076418279921,0.2611938018789669,0.04917146942487197,0.8894664288963213,1.0558705339117722,0.40668025759663806,0.9212602244098745,1.0543675754987831,0.7318882598689337,0.5486618785716364,0.4512041815841207,1.0189835198532897,0.5728095206551329,0.727670330516639,0.4449769662125627,0.9070734564857007,0.9703769885178387,0.3462758948559545,0.9204759102618723,0.5801148348680015,0.09137251803937546,Generic
tcp,ftp,ACC,1.4373064122937018,35.27098044986225,286.2416013190382,21.599999999999998,19.999191939782897,66,1,0,0,0.5055937016913238,4,0.8025781782613656,1.0438031641379715,1.3548871060206082,1.4155795067781598,2.029685664965993,1.1034609870887688,0.7614160150429452,1.7111147514105085,2.042505549855195,1.2794812983426127,1.3779982369582835,0.42004487351226755,1.2920696282811233,0.7153884069457557,0.05191546350131684,1.1345090026369173,0.6346431773423197,2.1167103503792406,1.1825388694296024,0.9205634920873387,0.3255530416602183,1.5636377394209315,1.8751711632580232,0.17158947828910256,1.2867346786382592,1.4108643142452508,0.05789008111442345,0.010558755438698511,1.566091333333574,1.9543870256913283,0.2790579014026842,2.185680633237484,0.2209592385737351,0.9072706978449494,0.012289133803425225,0.6134385458822216,Generic
udp,ssh,REQ,2.6752742157061267,202.31878171191596,126.43934229616748,11.0,4.172710256524312,49,0,1,1,0.7166461645880885,14,0.6928363364268368,0.41254554265112886,0.5677325977933103,0.21324520752111192,0.40761465680192865,0.48388608125091276,0.36761422702885344,0.5375102134777184,0.8192199798440307,0.02142091254232529,0.028677938503314907,0.43230797721403424,0.8897662399443691,0.24632273016198655,0.4444881937628124,0.6608336282464536,0.05562624948433643,0.5350453664268383,0.3708405567403685,0.28006765406817186,1.063610327078032,0.3204043951542535,0.31198472065228094,0.3340872896858686,0.6338068441678203,0.8108136767765152,0.3175307511689937,0.7163197641567852,0.7838913170011835,1.0329352981350932,0.35496727462922717,0.9706165707277139,0.8511379243640858,0.44333840898674454,0.9312091617532696,0.5776962300044536,Reconnaissance
icmp,ssh,FIN,2.8383956586443135,330.3019876612357,162.04162336963495,18.0,73.64148094091001,63,1,1,0,1.287086320060466,6,0.4043327454887882,0.5698436953204,1.5679218094962064,0.07438317372502547,0.644105082133628,0.21613368645107583,0.49225419522432545,1.2382940935667606,1.3508479071421386,1.561146323904069,1.2409066484190292,1.2201883270911078,1.5575048342977882,0.4835848420811815,1.326065673590655,1.5292172408221678,1.3665180744183612,1.3556332116037852,1.5552747643918194,0.6711775026328539,1.1771307448257946,0.5017473943317245,1.4036327719402575,0.8628112727397516,0.1345473596365162,0.878808711808659,1.5961169956955614,1.0344991209019716,0.6277605846682787,0.953991716983845,0.6023533930566852,0.3452449911139992,0.8109653827289373,1.1251704639110258,1.1762601065245688,1.0056081561812014,Fuzzers
icmp,other,INT,1.985729094762375,116.60801215469725,1258.4968546904015,26.0,83.34584362795432,71,0,1,0,0.1842872771421303,5,0.22182449068290117,1.7460207406990305,1.98292412425947,1.4927421484261072,0.1590782980200568,1.372781820302084,1.7255806450554463,2.1492611950773273,0.3302113275844848,1.482809849735057,1.4198332684675585,1.7928257713785545,0.43932978924028854,2.159672423807358,1.1222401413897511,0.25382483669856387,1.199813500639741,0.1810109620385556,0.20328618731042633,0.2862083116879159,1.0079113200211531,1.1998140288636283,1.2212245103634518,1.657884506457798,0.3242788220789926,1.5078852970503733,0.12995080041586357,1.2159926098971798,2.1308531833255335,1.4549692937207388,1.0154693310815022,1.2212455645935685,2.1290221475534454,0.593401569428491,1.1236481275804806,0.8832528177982998,Normal
udp,dhcp,FIN,0.8138352003561355,213.18268749385317,463.7476333891453,21.0,34.862424839660775,82,0,1,0,0.017288311705273986,4,0.4772028692843033,0.3295270587696203,0.297134270300712,0.9805377113880197,0.23707244933829327,1.0787682994918921,0.4305877160419708,0.07843666598215003,0.47314716866266243,0.9141342779278503,0.01143432344379985,0.5883407453888863,0.055888769786769286,0.45119454208897997,0.0016284475069737207,0.056423028938850574,0.8693254124165843,0.1367351225476197,0.6134996476073709,0.8239937714850084,0.12894936097664955,0.20411796794189396,0.04768078233091201,1.0663366085917556,0.7866867385248009,0.15788333242463193,0.6110852080316046,0.2327730760233426,0.925200104868197,1.0239963438328064,0.8545764781970092,0.6219321952689556,0.7028902464277011,0.6290684149529869,0.6287255341653161,0.45753447612470827,Normal
icmp,smtp,REQ,0.9614272413863109,123.70063456551279,124.67018179549716,23.0,75.56272895243735,59,0,1,1,0.022417189184114686,4,0.2686721992596467,0.7987608349145832,0.5536391428275215,0.8059761347443297,1.0278574905481714,1.2925579982397715,1.2160297364870416,1.512678788129115,1.0529523875443871,0.4276636875790625,0.31585282467131437,0.5494095301236038,0.3650740093416088,0.22712367176167922,1.2357769559405956,0.9535115771479565,0.4896980451060512,1.2534929806668325,1.5833246023864531,1.029108890770099,0.7965128994322808,0.8084690692489432,1.5872472683459675,0.12852224409066523,0.8178091072137595,0.5851925520308787,0.6742640697406564,0.03878841466261766,1.470925605417127,1.5451124104380496,0.31402803907077204,1.2544991322485775,0.2601585643381577,1.4541578115427995,0.27992654231684483,0.7095041754291965,Normal
udp,http,INT,0.018815593928394492,31.4433044758963,71.77711786429839,108.0,49.411313984543284,61,0,0,0,0.7116987427748499,5,0.5746674518688687,1.92590618548877,0.22396905207038334,1.8995835375723236,0.09306458851519306,1.7600426427850364,0.5872690752687628,0.8616771431039083,2.9513783708415007,2.3998467378546873,2.023890444745761,1.667341934650161,0.5800062810077034,1.4330013029411846,2.1410376770541353,2.398859229778373,0.6054441840707524,1.0667630365477803,1.789412495623735,0.12310115557526287,0.19096685059001348,0.5960317158006931,2.397610286436302,0.3203917763307384,2.256485767557733,2.757720400958645,0.4582013968390198,0.7162947776641734,0.404596454091217,2.7080350228345544,2.4159296030804955,0.38630064930384195,2.8432546309798874,1.4092681538708447,1.7082945708040507,2.2466177626069506,DoS
tcp,ssh,FIN,0.37957583745002577,84.54425717253127,796.2156351831461,22.0,22.522309552934306,55,0,0,0,0.35997774785264813,6,0.99506424325152,1.4143265060176442,0.566121864460069,0.8245170276838089,0.07659382000928568,0.19822864375032836,0.6960926746378764,1.0819176508544348,0.34454721214350764,0.12535698131016595,0.9040659566586748,1.387740776696361,0.6048947885367397,1.195130004125407,1.2434326056096863,1.198491737969161,1.0187722019043421,0.6033592903382623,0.7057174872303866,0.5378225091607711,0.13013368415585622,0.7299929481906539,1.3097601685771372,0.39508775886885833,0.7390605913811389,1.317488894439413,0.4478623077363306,0.904244420939523,0.02031915292859895,1.1589051995714033,0.5094903095928114,0.6998130537408737,0.41911669904285664,1.114253549343861,0.6106519859155196,0.9887374274044414,Exploits
