proto,service,state,duration,src_bytes,dst_bytes,packet_count,flow_rate,ttl,syn_flag,ack_flag,fin_flag,error_rate,connection_count,jitter,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,attack_cat
icmp,other,INT,2.511003243940569,44.94972835678512,99.68572369575415,15.0,46.71037253337978,87,1,1,0,0.11647121611003751,8,0.2115134101149821,1.4227223640324766,0.030984759332511422,0.7421683468863112,0.2742968956636935,1.367114526093869,0.20186314673369304,1.2049921885722275,1.3747804707110467,0.2828472784532068,0.44022269455195945,1.4945174058754518,1.05354372421224,0.513911660855482,0.6731772314282013,0.2666815989968959,0.31856885490385356,0.3198356312439423,1.3828608672238731,1.117493602523778,0.16575460394484604,0.5299390712614455,0.9416822155600765,0.019339072332119078,0.35315452731242614,1.1329164230550839,0.4452879414895005,0.6114223107633094,0.06756297874185901,0.12036947211745613,0.4108772332039699,0.04637905597722427,0.2830127956928556,0.7520760122509903,1.3041954422138058,1.0576001523125107,Normal
tcp,dhcp,CON,0.055498082107254154,409.6200011781412,71.37049753401666,18.0,11.575781765219261,126,1,0,0,0.00643476316945657,15,0.40045436154112246,0.8703977253835103,0.7609412471704631,1.0045786248524,0.298141125909797,0.6377835172340655,1.2797606472020269,1.1492147006107118,0.20239827660044854,1.2646221202580186,1.0168224065668707,1.3607638466952858,0.14412288034315124,0.07025741484564836,0.46044536539215547,0.4492959365253101,0.8408081608770787,0.8696506929088068,1.2034007618157299,0.3646897502884273,0.6476796197079001,1.2925237020505453,0.04360252585081909,1.4138582601591902,0.3147528938651678,0.9031293341210243,0.21772851138326957,0.5730324817607624,0.17796246920952627,0.6219518502875373,0.5389929973624541,1.377667732872843,1.0578418475088547,0.061418512490825736,0.02074060642169449,0.8588953404483117,Reconnaissance
udp,http,RST,5.233914513135166,45.017457424224524,63.83891113342728,24.0,53.816991776733566,36,0,1,1,0.8626981374003667,5,0.6845174080655552,2.6202170620481238,1.1736381614108322,0.8601544602842955,2.6957419311848647,2.017143538100175,0.986650842660317,1.0649456257289798,1.8058444046090398,0.28332381786824923,2.5548867014233405,1.1475318227501685,0.6498523821228749,2.5529863465880744,0.7118034647053846,2.1866994484154954,2.962075093081418,2.5483281121324697,0.8556508302034777,0.9922385499169477,1.3752586527616868,2.3133061707868334,2.1543060796401496,2.3213606214267397,1.414366205005066,1.2082600911123922,2.408348655272368,2.864766892710514,1.552617209245501,0.620885368062411,2.7941636556122424,1.59276272188617,2.533038759591177,1.7264359038471073,2.2114015247238257,2.617653998747961,Generic
icmp,ftp,ACC,4.48142039830636,116.45752343099748,1435.0866542350248,144.0,169.40909663057303,44,1,1,0,0.6338082685655365,8,0.1393119272186233,1.5643892466404352,1.7364485041840216,0.48435541621103867,1.8070983748045608,1.559773414367031,0.29308131471933,1.619059739780738,1.7760378792377631,1.5672738739699426,1.8149354096707557,1.7005375894542782,0.480864469504896,0.6860860157547473,1.8002831960324515,0.006992395476039933,0.21048006385933934,0.36084742070089243,0.943959162613943,1.6165234187139692,0.5196971495926946,1.7826167538750952,0.026007544034462073,0.028988069535716126,1.2979564611040382,1.3472098459099051,0.37432384053011275,0.9420261024772304,0.009386284135133528,1.0689283336327737,0.9190995110280942,1.6879120038549595,1.4549448555602698,0.2560506656776711,1.0661962370127287,0.20528015592395682,DoS
udp,dns,REQ,-0.23939783877708165,63.13757204527529,16.308708499252194,21.0,52.28107092530014,101,1,0,1,0.17704149055768764,8,0.05594306538065369,0.9650457126394533,1.6428198521264248,0.2620392999521274,1.8228619685459093,1.668473433314348,2.0515689746074095,2.1142067838082843,1.3729109368761876,1.7890255115849982,1.95568302340628,1.6800449606829986,0.5975170662301658,1.908970874113886,0.052199824477762516,1.0851116554162463,1.7163261783521107,1.5745621515134403,0.1350104409697867,1.6885118902618648,0.5238505465521686,0.5888673976231739,1.6123727086316595,0.4461686894749803,0.9333299115810306,0.02521612010630531,1.0255419582330783,1.0780138488009143,1.3267702257449432,0.09653164606235884,1.119641182190528,1.2508318712494615,0.0196464229625889,0.7132034803739375,0.4715411628811874,1.3579311430564112,Normal
udp,other,REQ,9.986256029813942,513.9571865061,104.319507965885,17.0,24.61652873110154,44,0,0,0,0.35605080783038123,5,0.06980438824256696,0.5365192384713411,0.3452826432649071,0.8488463296563704,1.062431878286668,1.341642786455429,0.3605279981545698,0.6871730787174383,0.4727500806370649,0.4369071646963137,1.1984005083600797,1.0177816049490858,1.3995622660162108,0.563395559685258,0.02529171387283071,0.4666184902113207,1.4263301954853096,0.9877341759967727,1.18257997553901,0.7471723456835068,1.2454592283588897,0.3452719489164446,0.9873807053598347,0.13053724426395336,1.3097904938852796,0.39285009240962104,1.410459563242667,0.19607214478796509,0.3171752529087529,0.22309427361954207,1.02563767177299,0.5140393931943117,0.05760829004178591,1.297496049192966,0.8541549215527867,0.7966915362647831,Exploits
udp,other,INT,-0.5269504224813678,52.55970684212376,33.43643718402516,18.0,45.942578663340846,32,1,0,0,0.15901175540045753,18,0.33832084653724326,0.8089457129297848,0.16556583556514018,1.7388579447419827,1.1020075034543968,0.9268829137149127,0.015276844498647203,0.15043366550174606,1.2083407532171708,0.2549560297738305,0.5983301237454235,0.6117425244800603,1.0910565816408908,1.275735352955548,0.519383825725627,0.9780219690100391,0.6494566866065122,0.868197725889925,0.7477193617476064,0.3651125889772904,1.0059948002249235,0.1872406019317042,0.5898667095454587,1.1765424863848322,1.3247774394412275,1.7566639148173024,1.5142415374037697,1.234789641832093,1.5353624667345451,0.1501603518053622,1.1059535601821038,0.9169345013862398,1.5189402254633466,0.3358581732342871,1.475272447586836,0.6814468864915572,Backdoors
tcp,other,REQ,7.338720154784655,254.35604218542434,433.2185852326556,32.0,26.03533021637959,92,0,0,0,0.08627749913339622,4,0.4122215116976775,1.365425636869984,2.1548483832327077,0.6078131795825988,0.2425546272287158,2.0735474367580387,2.0819023020606235,1.6889741518257786,0.7684930452207643,0.032089976678285136,1.0529011989487669,1.5488754804095572,1.5765083559711608,0.4882862653906304,0.3045741468387301,1.925635908407052,0.7905323206445646,1.0930351518728894,1.6987350806524644,0.19427101494469518,0.4100604129232976,0.24054871720571608,1.9799092692138325,1.4575836221391913,1.9183523048757198,1.1219543763776205,0.9397310142667158,1.011089880711048,0.09726043076998316,1.3420264279023453,0.8253959019767204,0.47299112446883296,2.0138578023239924,1.291444469248855,0.7399464154965677,2.2740041936862596,Normal
udp,dns,RST,2.390630303852852,67.39324915773805,21.223811549553652,72.0,95.77218781714907,114,1,0,0,1.3243748760199574,3,0.919181552602465,2.048553787420258,2.6073348963093688,1.4154854986919432,1.633210620111178,0.2871252105869024,0.1746402301699472,2.9923468785448897,0.547789081571697,2.718134674701567,3.134709761062695,1.4926721397813247,2.016782555886111,1.4065354442869085,0.33995866615611864,2.606195301474547,2.7040419144663184,1.0149184026895517,1.702809409149746,0.23626704959764275,1.6425659544660898,1.6366349172373948,0.6710202724414325,0.02535112745279572,2.4150481240454194,0.6719244070940927,0.86722497741296,2.389827379261488,1.6025768947860652,1.1232668698205772,3.1353034063764116,0.027177194230612347,0.08502390450806527,0.1294733226258532,0.8432873817542595,0.9336538725870009,DoS
udp,ssh,REQ,3.2063391752361587,199.95105559022244,287.06026329969364,18.0,22.92571041544123,122,0,1,0,0.5116545888524927,12,0.4232170757447282,0.9119735696613369,0.5473511517460914,0.32401871291187345,0.4082426400918067,0.8197822235181877,0.7501239848895015,1.1525303135406497,0.23638672042209746,0.8288310006225974,0.5874648589246316,0.3029368053803082,0.3460963753515585,0.42615069060482197,0.012337350791067438,0.345773262081133,0.9378862539119299,0.8995395125283417,0.10186387058656747,0.03412936323809875,0.9834706433674624,1.1287368368609105,0.006202378670505669,0.8551811880866018,0.4901739127795802,0.17392484340032247,0.01228312900983004,0.4076511431786874,0.34110125635730904,0.5300001338235819,0.2879235315167978,0.9397531117019366,0.11890531916569093,0.31095030237870114,1.024828313611966,1.0136613508153316,Reconnaissance
