proto,service,state,duration,src_bytes,dst_bytes,packet_count,flow_rate,ttl,syn_flag,ack_flag,fin_flag,error_rate,connection_count,jitter,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,attack_cat
udp,other,CON,0.17909182781177438,32.27907613989884,476.6984076440277,18.0,98.80133957070962,90,1,0,0,0.5440171913551793,1,0.9519373116474223,0.7194160624749337,0.25791220136316717,0.7726171910598871,0.9775866452044047,0.5408475414352533,0.43577416203825176,0.5055881109968771,0.7748844404009086,0.32803154133354717,0.16553632069984262,0.6253921060049582,0.6471221109147677,0.7946648289145372,0.9383083686639714,0.8476337089127383,0.9737747226942989,0.559154225617391,0.029705975771630793,0.1449128498557453,0.47730639802679625,0.6898758033174329,0.6961809735231438,0.7343384954358823,1.0006791879584818,0.3971506752707834,0.519210216310502,0.9314036094063852,0.39096292136642374,0.45201610153766963,0.45288696704948717,0.2662799889575359,0.9394010301359077,0.5219094925324719,0.6716906313784866,0.8417639853163285,Fuzzers
tcp,ssh,RST,0.9194653158471893,351.14849128584433,78.828365055276,19.0,62.05734531112383,84,1,1,1,0.1199984840692846,6,0.20622947008167924,0.2368009239796498,0.5526688839467208,0.1368726375090889,0.21218366782934947,0.9136654710404787,1.139759043452727,0.8338405832898645,1.2456294685473492,0.2906169939835075,0.40644185788805864,0.2859046562607889,0.5730984696661799,0.583408788552029,0.7754994236241838,0.1274020180920391,0.5032398443529605,1.031654661017286,1.2481530846564397,0.5666651998186865,0.3555558646259463,0.5730521772082328,0.3102100873770776,1.1639185905497598,0.8535508020708644,0.9967072603915603,0.14614448058468327,1.1514196391407763,1.1830845280281101,1.0399812375007946,0.13616115883812258,0.5066740857032285,1.1967104121431442,0.8463229859985753,1.0924540186612792,0.1934776959682006,Normal
icmp,ftp,RST,0.3877818576698906,108.89708203257156,67.5010084941712,22.0,90.2028889471083,72,0,0,1,0.8523283167637653,3,0.12712716834598148,0.023664769889900867,0.9346564857316911,0.46898668862666304,0.23206499634641378,0.15124777281935525,0.49596642578784794,0.23212063067426203,0.7767449458727251,0.7213248391615055,0.23737663926470418,0.7977911718513856,0.6244656213122916,0.4023102033594421,0.21817635716353237,0.5406630977267857,0.644601361580813,0.5289222044978917,0.9207138082011751,0.5539154233006526,0.1220731229438468,0.2889271356765312,0.5187344908683871,1.1128552611703229,1.0276666928149656,1.1275455810495858,0.4764180869313797,0.38664445732314556,0.38357506887935033,0.40925767479915326,0.7663743932242207,0.8953624704736148,0.6212408803434059,0.8903645173350964,0.5345149905797966,1.1019690040805525,Exploits
udp,dns,RST,-0.4224406057272354,79.1379099214221,68.1723838273703,17.0,20.328475700849836,73,0,1,0,0.1922311522335314,2,0.16493790536894504,1.3297899029687537,0.8206605400477949,0.18672112997691975,1.4178230310395337,1.0893905834977176,0.19530696091900723,0.8956636234091558,0.7165439469760113,0.6882770550719853,1.3212803028047633,0.10392962342763316,0.26327984075329486,0.008651998903786588,1.4622974190711306,1.347644506382733,0.05671108027374648,0.7947865557834022,0.19618209074280282,1.223185562779565,0.3064030130750115,0.9578604447979695,0.42952365198525216,0.8910323117577096,1.426234049615513,0.9777922774367107,0.0975210370007257,0.31570133844912884,0.6616814003375254,0.5903134956045685,0.18806533477150994,0.7740997236808282,0.16158557141657465,0.09071025264664388,0.04065436365437359,0.758974222364396,Normal
tcp,dhcp,FIN,2.657461238451716,211.1852718315263,261.7607130267595,96.0,112.9474960466425,37,1,1,0,1.33100924943127,2,0.7297879092522506,0.251561366054832,0.2925861761259869,1.2962344105339523,1.2817022425627955,1.1469365741928637,0.6476618216837761,0.614725301068599,1.4542288276927482,0.07125992451626091,1.262129561174031,1.3141294430308639,0.40553490262048725,0.5531975916103015,0.6368701977618836,0.5011042474664683,0.8126273825035759,0.2400518736708687,0.042400230280149984,1.2090327524750164,1.1231410743463317,1.4114895544965058,1.5806910369960243,0.38308649000509243,0.030674603299889545,0.7320857730005301,0.20874796172942078,0.8591744640822537,0.8381375292798611,0.34303301184393087,0.6513378019411975,1.3027323916801092,0.30317365059532986,0.12426072922341903,0.42880048826731415,0.9632575485590952,DoS
icmp,other,ACC,2.056621119002179,73.04461496582293,301.635066825412,20.0,63.3346116660646,64,0,0,0,0.318970426216896,4,0.10678505776024638,0.0033190458699407527,1.071650803370663,0.0055872824947709844,0.2154689933536953,1.128889677650957,0.3478456596072721,1.2839985713423137,0.02580881628086883,0.2528318851130065,0.6923235765765577,0.8935663431171645,0.3542793523891957,0.09560428652942538,0.011132276027216026,0.390441609688044,0.7542810960147739,1.213941084202873,0.03743489993402089,0.2345885635583298,0.9822529895580511,0.6735165218766326,0.3981547043101961,0.647091919766409,1.2535355973197086,0.7664524129788076,1.1785498512428385,0.1504730447637577,0.3773001130598484,1.232634613836698,0.19750415932874393,0.49092436263114003,1.2855963538461157,0.20925598751845437,0.3169664718393402,1.315551453966551,Exploits
tcp,smtp,CON,1.1326476158620649,219.7238140578612,18.209687006462097,19.0,60.32170176248852,65,0,1,0,0.07723032605092993,9,0.2922228813254513,0.4212451081338617,0.5861345015772983,0.8344157379221845,0.6243270022010834,0.5171072689731591,1.0962597086227508,0.7483349040699863,1.0415288622686836,0.06313597536666603,0.6892055790796586,0.10003895699473257,0.3097815807296895,1.0478583398926982,0.7067096397402023,0.4053585976142457,1.0948527673183985,0.405611993320151,1.1609227025754167,0.8840007669235939,0.6752773444465635,0.634697037121912,0.9371475025005285,0.8117425081899637,0.9686710743802749,0.45462022881711817,0.09290912169592026,0.42801429736198265,0.6450044564166657,0.29790388992069516,0.7114375614077996,0.4671041280453954,0.49016147874266364,1.1349918688441016,1.0759450644919855,1.0913598348021725,Normal
udp,other,INT,4.624682199726972,31.03364176674949,160.89231459286913,120.0,126.78465408518242,112,0,1,1,1.1224005862113766,4,0.6560017911050537,1.7000497877655296,1.3814517354388611,0.430229624018037,2.1565973973245294,1.364255191731827,0.23903657485340024,1.3917254781605828,1.3795641303504136,2.4063919642183453,0.8566025417079922,2.6865508925054193,1.054483431404328,0.9237000504697178,2.7234975519148867,0.09752475300245662,1.0531778822053193,0.7554503524118142,0.0982554546137881,0.8180580745491085,1.3310948250581875,2.4282047949796746,2.2810862701294594,0.36021358417943306,0.40006517495177,2.402396715001425,0.659624303597072,2.6287442563231114,0.8561427693732048,0.6711331080595266,1.7681833357812244,0.23341191813835557,0.40661581615068054,1.7909572715727344,1.7589268027137042,2.5474978914736353,DoS
icmp,smtp,INT,3.6078090430949703,366.745030483187,285.04797236967875,12.0,50.24263708085168,116,1,0,0,0.47632486205918023,18,0.7809001769467454,1.4265188230125043,2.4907044796617592,4.202069708994683,2.383368978421577,3.1205038356851476,3.6640678800376754,2.999261726019751,1.1646123904054975,3.681660309209981,1.639814494867635,1.9680317980064759,0.5642295143504987,0.8199983120011464,3.1916589208985053,2.1632654754746037,2.636472922556134,2.337957677041396,4.227000566114212,0.7094645755010465,1.6409866486826918,2.555306910713764,0.5474195959969794,1.486489074584084,1.4876913891318717,3.085206114723798,1.7021800626131558,0.5886966728968239,2.602693617884234,3.168773261550535,3.684629713961579,0.4216587961917509,3.9415773262533267,3.2868927858424435,0.15655523992154227,1.289240334916585,Backdoors
tcp,ftp,REQ,-0.00800737531507445,116.37513607710191,190.3705316992492,21.599999999999998,41.983456306194064,35,0,1,0,0.7129068842769914,4,0.3635359586864213,0.17000708278594182,0.039075087100215046,0.714285438227524,0.13369124270462304,0.29375711530624893,0.5844672173135558,1.097355959679681,1.232368447021527,0.03600651902705312,0.9067307906088532,0.7279887765176065,1.296216657129983,0.8650053790892301,0.02178766701878447,0.7718833047996438,0.4505502973700567,0.3418348603956595,0.9309969849108098,0.1849875283910078,0.7431930152955081,0.21610830823967228,0.715279538296226,0.7431848617126039,0.5572645922030303,0.4901071970973361,0.4686045775044747,0.7758213152121229,0.12507033648321678,0.4107526708194325,1.04813998273004,0.8668069235707018,1.1266610157239567,0.07810323920564789,0.19303192072771524,0.8374163350845987,Generic
