proto,service,state,duration,src_bytes,dst_bytes,packet_count,flow_rate,ttl,syn_flag,ack_flag,fin_flag,error_rate,connection_count,jitter,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,attack_cat
icmp,other,REQ,-0.2736987727846216,394.44758265919387,1078.685330317616,90.0,59.68691191856452,43,1,0,0,1.3347321121437283,2,0.057897066986443146,1.8019101442753203,1.011190195922981,1.1977324202032802,0.08840196659006985,2.629237855512088,1.9918534955139804,0.29772114011182615,0.3131654748851762,2.620502127802766,0.48831925935161125,1.2846241915454044,2.466667734294178,0.9854729330787325,1.4360772012285352,2.201568320474813,0.5053626828028818,1.5513787453666268,2.278815349117738,1.859638007439478,1.5160603890995827,1.3387026267336326,2.204137912988288,1.3865110194641028,0.11263546950883907,2.028889868542648,1.1536902257865536,0.4051374481960445,2.3717353355981956,2.3233499933993844,2.49698558007605,0.27549323338757575,0.7730965949656768,2.052485407347449,0.9157236568779914,0.9225327690016691,DoS
tcp,http,REQ,1.2968580716972082,608.9821466758841,776.9738255325727,21.599999999999998,1.7084929849410415,120,0,0,0,0.3080652622426455,4,0.18990735233646105,1.3257242479317608,0.6257858468554208,0.6644154164553102,1.193813014007827,1.3355575267359086,0.8746033114433465,0.1489924799278859,0.903774219060779,0.8115788675273099,0.6769222907614494,1.5039731677325545,0.35776383292861114,0.3248978755612452,1.371951511515189,0.9053241920086196,1.459933998107526,0.06474575352540664,0.11339067804386861,0.41369537306607207,1.0921509389532058,0.2769507579878088,1.3468793070419152,1.105268634637376,1.1109890406041196,1.5582131112779392,1.273965052039297,0.20757818736792427,0.4561801012488633,0.8063091702204929,0.23250188924421925,0.30417132148193815,0.12991436721070607,0.3450418455267277,0.14666211429804352,0.289580004947361,Generic
udp,smtp,RST,0.04671422341004494,112.49855366565707,150.7699367353369,18.0,83.37393686654599,54,0,0,0,0.12909105180908853,6,0.32045677331354955,0.895125101279781,0.7068337489734035,0.9258750992483872,0.5033313726509316,0.9003276567267328,0.7954718796308506,0.7216770340656337,0.4881576734022701,1.2624835556342708,0.8463602850019925,1.190178896497469,1.2515013818663878,0.3113301438953881,0.29805001494936223,0.4757726013473424,0.5018176573981759,0.8295120297048832,1.2755767578873098,0.6186767014778041,0.5430973136717658,0.0634518057811703,1.2741474450479793,1.2827992058347792,0.858236326656102,0.18990242737563473,1.173402999987674,0.6414768109617638,0.8144217725454048,0.13370809611270307,0.9543734118822418,0.16447413696481614,0.5430767907762432,0.902172173473457,1.0714469656974703,0.3042515775016718,Normal
icmp,ssh,FIN,-0.34429218576848,254.09298174871753,208.8769395715008,23.0,77.51265803442074,108,0,0,1,0.6510919576380368,4,1.463416946726306,1.0861739525082195,0.5526810423860982,1.1636144371083283,0.4958411630513773,0.9943935996867486,0.47575520198974347,0.7293690372348253,0.7307722771361803,0.6477078722053484,0.5308093529138719,0.15422419600804843,0.47800610002968197,1.3551702429787496,0.7506974410733832,1.089422575338374,0.7147491482082482,0.1311475507927297,0.017648706838500845,1.3176796507230106,0.5617736196744608,1.1543641556177262,1.3461139473117478,1.2935625321618602,0.1579950058434536,0.604648266013074,0.05391037849187744,0.11267538399395642,1.3357303017111242,1.2391443620001534,0.5475813936611484,0.2318081044252861,0.5078820508240267,1.4474362090606072,0.36757938841960175,0.6699368982983339,Analysis
udp,http,ACC,1.2402530723406433,117.00152066650584,49.15404750107071,26.0,33.131947179165266,56,0,1,0,0.8979212700357944,3,1.006192308426305,0.6524967006939252,0.05344194552984038,0.49025236367587416,0.35166256283448943,1.253819967456864,0.6534495451277123,0.042563802293896585,0.8075301060481195,0.6077355122222029,0.08243134053801228,0.24295400852157117,0.46319004628919347,0.7125874887579081,0.9961111018996615,0.6540725820264746,0.2688341579331857,0.4980213570401101,0.7600662034428596,0.04750940347080102,0.11550477812775024,1.0352186358534803,0.910412619347824,1.2076404909177123,0.577188417820968,0.04397208422998635,0.36554286072929176,0.5711347735549595,0.4203973993463745,0.7084867515952352,0.8397968627802178,0.6732408373206313,0.5686149352612166,0.3057225472948487,0.13087922669169746,0.9922143630435473,Analysis
icmp,dhcp,REQ,0.7851611407663748,132.2049807488222,215.71253333491345,20.0,66.71756489602771,110,0,1,0,0.17962084172377266,3,0.08824635598189812,0.6741432503325776,0.7537496185876061,0.9181430832333256,0.6254509962169733,0.5791355128611566,0.06299440717104966,0.022859444023416695,0.009656367973437467,0.11189980846495536,0.3758585790438795,0.2572375099217207,0.31229226705328267,0.09205583115417605,0.05933070339296214,1.123356943276845,0.8558387169817817,0.953594541525353,0.9462288857179285,0.22159357570272928,0.9040553992312391,1.1290023298800003,0.479065046090372,0.8105722402162039,0.8628158199736888,0.15198507166659772,0.28839874757666684,1.0942534781067401,0.8275972490369379,0.9441128382263684,0.7756400770472929,0.6783787211003678,0.50854577710757,0.9878347795534032,0.23072572258337481,1.0658340040437835,Normal
udp,ftp,RST,-0.7887588885548383,147.67554711730634,389.9862975418263,144.0,197.6347735069648,52,1,0,0,0.5571809549547386,6,0.6578949030360614,1.605861437363612,1.3147653523692981,2.4027097341144144,0.5314804249103716,0.4769788764557858,1.317704238541499,2.4234120129857644,0.5969217096767524,1.8228167186130275,0.4615964480705782,2.396267670007414,1.0640648851471486,1.2982607869980618,0.6039806569608498,0.44286245328642676,2.1499620759525433,2.409536915182585,1.9998007881729962,0.2966383152556506,0.5742554296625882,0.8677717222630911,0.8060178608410401,0.8186007045867563,1.1648367859420936,1.7751937252891474,0.724764460550558,0.979564012128095,2.2474484610049847,1.562943652674361,1.4302412193791099,1.112689068431563,1.9885746612482762,1.365751430896966,2.071602255257377,0.4622979214178951,DoS
tcp,smtp,CON,2.39262188986612,506.21703986585715,238.94041467133832,16.0,34.82291306659152,87,0,0,1,0.9042149708522279,17,0.8357333553462939,0.9895185010416664,0.05602852161797928,0.01644278186486536,1.6420812303378658,0.8097483341764827,0.9005084929360919,0.10518646076269064,0.6726553191776905,0.660328568378724,0.5157833038056665,1.3607515975277438,0.6586108594179637,1.522311448898015,1.0796558584627545,1.3455024997973335,0.7401276660950982,0.2588111086439851,0.5172620328506925,1.1158360106342697,1.7284887079844538,1.4232784897567137,0.688779814222058,0.6043187554510236,0.8305000392636372,0.8074267844030389,1.5710452565601782,1.507344588245319,0.48845261882430235,0.7689185885397848,1.0397388349004382,1.1905584451009608,0.2574610307363519,1.2636436930232255,0.047453426158426376,1.758030124435973,Reconnaissance
icmp,other,REQ,-2.351155814684249,248.79717804783127,200.91838111574154,21.0,72.24591153175524,118,0,0,0,0.028599306987036388,8,0.4402262437050716,2.3059763826891464,0.16004838268290536,2.905132943471134,0.47526047836036894,1.4034045308563248,3.7179353672419935,2.927649267098476,0.5577063391379061,3.850008174830162,2.9343887679727847,1.5894288442504765,0.5275048881622093,2.608356062828366,1.464137144927963,1.130964958439934,1.7732379843933355,3.4451861457248105,1.3519324148712002,0.27103208471334295,1.0282818058184446,2.0658756900161857,1.788398045584832,1.4748548756079252,2.941086742386552,2.792401047524205,0.7122415649950714,0.43968153732224996,0.732859902651506,3.0705112029030173,3.1724101412090975,2.807784070408967,3.7817760073414095,0.45721502983028567,0.8960375639403784,0.4644456452205042,Normal
udp,dns,FIN,0.9108633170455781,451.5033967305633,179.20535952874755,114.0,43.329962181874215,79,0,1,0,1.3200219100497859,3,0.05112885383443577,0.878534629678726,0.021800483138403295,0.8360268281308852,1.0331203516393,0.175332847486682,0.4700616642939654,1.1064880840801734,1.0558276272432012,0.20990585463019562,0.6427090803424165,0.6171363785905915,0.0008003792761754906,0.27144889964143654,0.6501145212260778,0.021784938590977774,0.9463714240228441,0.6551203855103308,0.6135222778340214,0.6957860904724058,0.039760365366006044,0.6942707793384847,0.7898217352264797,0.8547010438303955,0.3730694089499872,0.45537900039822077,0.343485685779605,0.8571479725981107,0.029210421373627334,0.5128736089460809,0.3744401052393702,0.8881570183660925,0.5714389811608457,0.8553411113753351,0.3489836422063444,0.055067306750959326,DoS
