proto,service,state,duration,src_bytes,dst_bytes,packet_count,flow_rate,ttl,syn_flag,ack_flag,fin_flag,error_rate,connection_count,jitter,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,attack_cat
tcp,ftp,ACC,0.5314884466297525,10.563254545864492,182.81206107374558,21.599999999999998,77.3700065249101,114,0,0,0,0.9559814411067837,4,0.33456925519919434,1.0773627858761028,1.0247211038313961,1.3205930077534707,1.8515712151743324,2.218444465723887,1.8034565489028607,0.7032711933586332,0.4644590528307958,0.6268593832933383,1.7466681916468814,1.0932318312432239,0.4116143319924206,1.5454620872756488,0.024886625179857656,1.848716050127521,0.6210549285987293,0.6453440330017685,1.1659675010220383,0.7860347327938041,0.8970781379938582,0.2362123416857265,0.0936497794460172,0.4508746115870762,0.33309786659307944,0.8193779827741604,2.329460639211124,0.29708793848616316,1.6047004515894785,1.3779257666722968,1.7525993261979633,1.069341363685902,1.1505104829182256,0.5902429528003124,0.303276333687774,1.9983926024740624,Generic
icmp,http,INT,-0.21117440504420892,629.8129335767142,246.96298557087258,24.0,23.32912284583942,68,0,1,1,0.017380565625591315,2,0.8056454183478089,0.46665003838804875,1.1639239150498886,0.8895216092045215,0.8030219183185682,1.1850056384976144,0.8091745557071736,0.1838030059029817,1.1778899579574207,0.7314244000459078,1.1303280624452352,1.1794467592576479,0.08808529020966543,0.16881247362515223,1.297047467245343,0.29767302816726504,0.6743541431905158,0.2242647393066997,0.9028088971173209,0.5770223523400899,0.29267022695400097,0.6106336354892136,1.1422278529633834,0.5347748709417555,0.4097972663023733,1.134226083634924,0.2752668638586621,0.43494298649862134,1.047163575015292,1.0244315516557931,0.5382618466383069,0.6895757760992499,1.2658029741839343,0.44953948456375076,0.7084420102480793,0.9108805860115897,Exploits
udp,http,INT,3.791820637134789,169.8611586906062,97.22631684246478,20.0,15.64108847959157,41,0,0,0,0.004145747072050843,7,0.4606085203732264,2.3498227175203232,1.7702563859404692,1.879990506292877,2.2997977883564102,0.5980902904879144,1.316007179018366,1.3371649115440645,0.32171152924127744,0.12316454927818091,2.0705110045010158,1.677076146260544,1.9960734123791057,1.8275960419917154,0.9936528082720921,2.068343236609069,1.4116547568793762,0.4920693577285337,2.5316710594160345,1.2430486712969646,2.1102621069107785,0.5060321992392529,1.9984367952817141,1.1859871367902008,2.5285075374125676,2.380494718789784,1.8298579789916143,1.0956021589279892,1.8426952771618008,0.04423208944570727,1.9993558668237046,1.717553595485133,0.9750146691305097,0.034615029583122035,0.8005332074503738,0.21555165600889828,Shellcode
icmp,dhcp,INT,3.194259293129633,83.52309952760206,136.15606461436002,21.0,99.07639874786007,52,1,0,0,0.018823664545780685,4,0.14405684928968676,0.405025933372133,0.039458207534373235,1.2715791946566586,1.1778657135672284,0.6309580499994689,0.15021960069470536,0.2426234941812939,0.8401547743393342,0.6470053990991322,0.9055398497899131,1.0974110128753691,0.9915531168427646,0.7242899780050337,0.09662054764930832,0.06985765334474404,0.5829031162106543,0.19411809708626307,0.6885988044935369,1.2790495772829877,1.244735750661393,0.5869288676914126,0.1868257571128484,1.1990902059982385,0.5004704025911326,0.5179880961746712,0.5481204271821266,0.6123079285707688,0.022262942447449637,0.28984088858745405,0.13145773742126388,0.6587560726548191,1.1608805359790229,0.7012810095801746,0.25041461430435935,0.35324062343029217,Normal
tcp,ftp,ACC,2.045494908564388,592.9153327501963,448.9347448619185,22.0,11.273754883698388,44,0,0,0,0.30705327700081075,15,0.6453032721295469,0.7255727952779668,1.0085346383533942,1.8219261575721823,2.6074880266250084,2.5499675875847716,0.806283671147958,2.734449558756133,2.052875614052752,1.5765363055110293,0.7051524336147945,2.5026444376396424,0.12380753825834219,2.1301272629647063,0.3296850138817574,0.9476211962212067,2.700612468819034,2.2362180152667017,0.010924684950395683,0.9114085534943283,2.1988069133622976,1.6499102007411306,2.5474041739222484,1.2531985363321392,1.3408117009280056,0.6375789716086421,1.7344246927056581,0.10041076752275431,2.1768508063604255,0.0175221692775457,2.7104970180309693,0.793673225167642,1.584360940920714,0.7548734137675478,2.4961589695446555,1.4185241095198806,Reconnaissance
tcp,other,REQ,0.1567286439881393,1286.6449034393354,219.9057423100955,12.0,80.96335655710355,43,0,1,0,0.019662181396885248,6,0.9443066078813431,0.0020572732304487145,0.013639541370980886,1.1646762742790642,0.9070714172131399,1.2515488011299298,1.2371361398480742,0.07650580621699621,0.2514209523329615,0.6976474529145185,0.7741704017306303,0.936584983192606,1.030487425747576,1.0884497332653857,0.8033917982353195,0.7490417361390121,0.8164795205863294,0.4716343897697289,0.8968379733114843,1.2384151609783882,0.4410644136618162,1.2896639669054015,0.9336977750421037,0.03048684582695155,0.4772298758362427,0.0725080452128658,0.6615055121111253,0.2926484250859373,0.35523968544438983,0.19858454471233686,0.12337331458474068,1.0579158262995931,0.30704579385637626,0.953662148573034,1.270251272773818,0.5452255654251852,Shellcode
tcp,dhcp,ACC,1.6266211387058538,528.1854941188334,168.933786322265,20.0,60.79119186806333,86,0,1,0,0.22194590893090083,5,0.5461010990249918,0.8601100202876194,0.2914274576171006,1.0011574360447686,0.9261415737907603,0.5245416865267715,0.10674925185216885,1.1944512676591241,0.5503257820138807,0.9221900563706884,0.15290914356518634,1.136929210069822,0.6322258502130412,1.194763567315374,0.11019150920151831,1.1629204924405998,0.5637276505656833,0.43454310548594416,0.9629039070469344,0.7094478611625845,0.7483653614871069,0.04998256186194463,0.6692848719424669,1.0818281247230055,0.26092795297870164,1.1271106343735893,1.2032214424808294,0.4806946604817599,0.8025562303561612,1.0610936961320725,0.8085624404012673,1.0716662663157615,0.09936310255918844,0.7380991354329848,0.8818622573723758,0.6484331046452259,Exploits
tcp,ftp,FIN,1.7075245495537288,180.61901569135838,254.90682479084666,18.0,56.5457268322708,46,1,0,0,0.5310715822723231,5,0.5184641044469243,0.6702943935437572,1.3020344231241139,1.578552469024175,1.1817163961196988,0.4875748111362853,1.3429803136555531,0.6981126737425067,1.0464356448291956,0.2658100409741731,0.9058635716890331,0.9852637215936737,1.4057439728592012,0.4260724493578149,1.1327175670016791,0.4918235908664107,1.4867191469446828,0.04329666242219339,1.6461620182349446,1.0554739971095073,1.5564860797898685,0.4674228554863087,0.1928891758173345,1.212712201098137,0.04975131934344331,2.010796170381485,0.22222462280935387,0.5957558954904211,1.7203592953519449,1.912092430426491,0.989828684184098,1.3526638860934959,0.35652077990008846,1.8983367452229472,0.051240395700638985,0.18687902540119344,Exploits
udp,other,CON,0.4773757072468169,373.4941108276987,307.12829958270277,108.0,78.2481081064441,126,0,1,0,1.3784628719176713,6,0.9019316934270274,0.7853802457607949,0.7097816381022899,1.0814323178498002,0.8887257844169064,0.8240176378018065,1.2351000775578191,0.156972438306273,1.1414034744325385,0.9276571938559531,1.1753865822207712,1.2602241870892246,0.27387427120466584,0.8010479944862096,0.22066756886836972,0.7589102621117778,0.9677751794151475,0.6682046628592964,0.7026426948412178,1.139476179024172,0.7358691153353376,1.3791438057928107,0.0182684055332049,0.11367372834798226,0.8971165939827171,1.0624498442623456,0.9121698528027175,1.2169636766724803,1.0624752971022953,1.4220573306542448,1.128261601006079,1.269469125929228,0.7846087716685859,0.8139065572793475,0.8076626457690625,0.6654478453952833,DoS
udp,ftp,REQ,1.5921929916191306,27.924946581719134,79.90507608404562,18.0,50.154567851523865,76,1,0,0,0.11426788920625744,5,0.1769535855025493,1.6720148846074343,0.9122234822153744,0.8209906311135055,1.090545289420799,0.7633445505337968,1.4032883108720735,1.0119902986322626,0.6923766018439084,1.0839106828718459,0.8827447666201598,0.09023649067390971,1.202908082024755,0.7132051140964064,0.43113446311483916,1.8168196721126968,1.395933090909047,0.1721212166063756,1.1697540671871278,0.643957705352323,0.06958396330503279,1.15903694194801,1.346413416796935,0.42784641015660907,0.9797384431117965,0.61572221294472,1.5246077227775217,0.07686891522017407,0.0013651547940510067,1.0035467879127817,0.868005343453881,0.058570353337728906,1.7442374281908928,0.7711043727114194,0.3219200687509778,0.5253458048970954,Normal
icmp,http,ACC,-0.7316535126305483,85.11156347741944,62.76308755972623,18.0,44.052706772110554,83,0,1,0,0.927664313991806,1,0.32855522997834785,0.15668361417008161,1.8052635605665985,0.7769929590710264,1.816721709637018,1.5586998328515649,0.9058348894891805,1.1068886176377264,0.20264913905437723,0.6736723921715145,1.2942009715067795,0.9737640409800027,0.16485415773524456,1.624252065896242,0.5840632232950526,1.1982948672426768,0.30117499879580045,1.0371720763767815,1.7709047097241355,0.13674243016419335,1.6954471317757207,0.882565084193893,0.3837717036627834,1.284230046786053,1.4777717421101533,0.40788095215599274,1.2566091443502452,0.7376680981955309,1.089283894356537,1.3043755907668029,0.7607370576178883,1.1458885427449739,0.03761189448774451,0.5348376722973973,1.4233149844263506,1.5703440929900003,Shellcode
icmp,http,INT,5.401320362879438,167.77243030877702,407.2385610157395,18.0,5.527946603175837,76,0,1,1,0.6891987398757996,21,0.4119442766200029,0.7684218889092587,0.817687410537337,0.820476222879382,1.4181726771580374,1.5478567759967743,1.6438215769633424,1.6827627491718695,0.8755360573283612,1.2113445441270088,0.27529003047238454,0.593603753552944,1.3265088180361617,1.5833963497840606,0.1952767072781431,1.6946460839586588,1.7634358581181175,0.9356244350188541,1.6506841882641636,1.0084247128860027,0.017333494038429084,0.4859557204282483,1.9643752629104756,1.6225552400375152,1.9642577158516465,1.1612604587189506,1.8309504447358862,0.8632023931582957,1.8720382049727171,1.2566320675299658,1.1098989054350312,1.0805448257926091,1.698380449241895,0.07637290005114604,0.48527609845424885,1.9433172628618556,Backdoors
tcp,ssh,REQ,0.059852577419513664,121.22458967715119,51.84751022881958,27.0,18.164660214821872,62,1,1,0,0.07681382480872885,3,0.3693746079575283,1.7903155153457102,1.188315714265385,0.10476136110959021,0.6849164370032892,0.45427914425691396,1.7858432780759808,1.431624573101114,0.15179687488208282,1.0901327020206002,0.8445504613499965,1.4230293905789617,1.3136768579554474,1.7560595567182202,1.0747419164792105,1.2003402454980563,1.0005320991198159,0.958210483930155,0.8105502139877433,1.2347286571773013,0.6413544796373888,1.6907625920590992,0.06498865718731557,1.796905526763294,1.7655997532429737,0.49834821109833866,0.338134706008805,0.9415566777978078,0.2877165904328563,1.317053660085201,1.4010168865612087,0.34203415565082745,0.6194369601352724,1.3874906726783676,1.350863814251975,1.5188358936808986,Normal
icmp,dhcp,REQ,0.21832793876159803,28.31388123654321,54.00262914215627,144.0,68.83426570297515,40,0,1,0,1.316139956065188,3,0.5076220500592853,0.49862162080487943,0.5972455913471856,0.7956266567771185,0.7222614227772822,0.6736838440405918,0.508802923452183,0.35266338202840763,0.716706345620673,0.40105892653152064,0.8322583917415319,0.12899072742362755,0.6972902672507191,0.8248233332086287,0.7179363712301484,0.3944281063823456,0.09235339275620255,0.005785168726931385,0.43659498547647335,0.07461937419284255,0.16895576148109928,0.5841529286374783,0.14722259516757416,0.8057722842729919,0.4643622352525842,0.03874072231838551,0.2084973759084443,0.2176620467663085,0.3091347382517197,0.44883497498765196,1.0480673810255143,0.4712337180064617,0.6300671316813079,0.4016444559046049,0.43718796082552075,0.5811147237489305,DoS
udp,smtp,RST,-0.24619129127364636,616.1008221493408,266.08864520768583,24.0,25.12706292315051,73,0,1,0,0.19082526764824118,8,0.021877537285202475,2.41357446185662,0.054407644716388565,0.7894103375416293,0.09260351187035522,1.2643359183905072,0.25557036687372797,2.124409574160547,0.0914367813750749,0.9380524114110724,2.1263279387994034,0.8941440185823821,0.0264787753386832,2.0751289694540893,1.5924779053849523,0.9197114885750763,2.074777740452753,0.9291386115254403,2.2037519525489264,1.1059097157809514,2.085797603538432,1.2437097059995539,0.049442003718887205,0.4123989011934445,2.3081557149365177,0.38034998374102696,1.131387626097627,2.0666319198306637,1.2466517440086677,2.3707646347702394,0.7549919075348838,0.3696033693122531,0.8891735500977627,1.35713978914085,1.988261624678857,2.437440476963973,Normal
